Channel1,Channel2,Condition
55,20,Multiplication
31,0,Multiplication
38,0,Multiplication
43,0,Multiplication
47,1,Multiplication
61,0,Multiplication
47,19,Multiplication
63,1,Multiplication
29,0,Multiplication
63,1,Multiplication
39,0,Multiplication
31,0,Multiplication
46,12,Multiplication
39,0,Multiplication
39,3,Multiplication
31,0,Multiplication
47,0,Multiplication
42,0,Multiplication
43,0,Multiplication
45,14,Multiplication
79,1,Multiplication
43,0,Multiplication
47,11,Multiplication
79,0,Multiplication
63,2,Multiplication
31,17,Multiplication
31,0,Multiplication
47,1,Multiplication
79,4,Multiplication
47,0,Multiplication
45,0,Multiplication
31,2,Multiplication
39,0,Multiplication
43,0,Multiplication
43,0,Multiplication
87,17,Multiplication
79,3,Multiplication
53,5,Multiplication
42,0,Multiplication
31,4,Multiplication
31,0,Multiplication
31,0,Multiplication
31,0,Multiplication
53,1,Multiplication
63,0,Multiplication
53,7,Multiplication
87,3,Multiplication
27,17,Multiplication
31,0,Multiplication
29,6,Multiplication
44,0,Multiplication
78,0,Multiplication
63,4,Multiplication
95,3,Multiplication
38,0,Multiplication
42,0,Multiplication
26,1,Multiplication
79,1,Multiplication
26,0,Multiplication
94,0,Multiplication
45,0,Multiplication
51,6,Multiplication
59,0,Multiplication
27,17,Multiplication
42,0,Multiplication
47,7,Multiplication
30,1,Multiplication
95,2,Multiplication
42,0,Multiplication
47,0,Multiplication
39,0,Multiplication
127,0,Multiplication
55,0,Multiplication
30,0,Multiplication
59,29,Multiplication
55,23,Multiplication
63,3,Multiplication
93,0,Multiplication
39,0,Multiplication
95,4,Multiplication
52,25,Multiplication
44,0,Multiplication
47,0,Multiplication
28,0,Multiplication
62,0,Multiplication
63,0,Multiplication
59,2,Multiplication
42,9,Multiplication
75,5,Multiplication
41,0,Multiplication
95,0,Multiplication
79,0,Multiplication
26,0,Multiplication
79,0,Multiplication
26,0,Multiplication
45,12,Multiplication
31,5,Multiplication
38,0,Multiplication
52,0,Multiplication
42,0,Multiplication
63,1,Multiplication
63,0,Multiplication
31,0,Multiplication
27,1,Multiplication
55,0,Multiplication
95,0,Multiplication
54,0,Multiplication
55,2,Multiplication
63,2,Multiplication
63,0,Multiplication
39,0,Multiplication
63,2,Multiplication
63,0,Multiplication
111,0,Multiplication
41,8,Multiplication
63,0,Multiplication
43,0,Multiplication
31,0,Multiplication
39,6,Multiplication
37,0,Multiplication
47,0,Multiplication
79,0,Multiplication
77,1,Multiplication
31,0,Multiplication
95,0,Multiplication
95,5,Multiplication
47,0,Multiplication
38,8,Multiplication
63,0,Multiplication
31,0,Multiplication
45,0,Multiplication
111,5,Multiplication
45,0,Multiplication
37,0,Multiplication
47,0,Multiplication
59,1,Multiplication
63,3,Multiplication
79,4,Multiplication
30,0,Multiplication
111,0,Multiplication
63,1,Multiplication
31,2,Multiplication
59,8,Multiplication
63,1,Multiplication
42,1,Multiplication
63,1,Multiplication
39,0,Multiplication
30,17,Multiplication
62,0,Multiplication
55,0,Multiplication
55,19,Multiplication
31,0,Multiplication
59,0,Multiplication
38,8,Multiplication
55,0,Multiplication
63,0,Multiplication
44,11,Multiplication
31,0,Multiplication
38,2,Multiplication
63,4,Multiplication
63,0,Multiplication
79,0,Multiplication
63,2,Multiplication
95,0,Multiplication
61,1,Multiplication
43,0,Multiplication
59,0,Multiplication
63,0,Multiplication
55,0,Multiplication
43,0,Multiplication
39,5,Multiplication
47,0,Multiplication
61,2,Multiplication
55,0,Multiplication
63,2,Multiplication
54,0,Multiplication
45,13,Multiplication
63,1,Multiplication
61,0,Multiplication
79,1,Multiplication
126,0,Multiplication
37,0,Multiplication
29,0,Multiplication
63,1,Multiplication
63,5,Multiplication
47,0,Multiplication
30,75,Multiplication
42,0,Multiplication
51,29,Multiplication
63,5,Multiplication
44,0,Multiplication
42,0,Multiplication
55,0,Multiplication
47,0,Multiplication
31,0,Multiplication
31,6,Multiplication
42,0,Multiplication
59,0,Multiplication
44,0,Multiplication
43,0,Multiplication
30,0,Multiplication
47,0,Multiplication
63,0,Multiplication
52,0,Multiplication
63,3,Multiplication
29,5,Multiplication
31,3,Multiplication
42,0,Multiplication
42,4,Multiplication
55,1,Multiplication
47,0,Multiplication
95,2,Multiplication
47,0,Multiplication
47,0,Multiplication
47,16,Multiplication
127,1,Multiplication
60,1,Multiplication
28,17,Multiplication
55,5,Multiplication
39,9,Multiplication
42,0,Multiplication
47,0,Multiplication
63,0,Multiplication
45,0,Multiplication
31,0,Multiplication
63,1,Multiplication
53,6,Multiplication
30,5,Multiplication
39,1,Multiplication
63,1,Multiplication
55,0,Multiplication
59,0,Multiplication
31,0,Multiplication
28,0,Multiplication
47,0,Multiplication
87,19,Multiplication
127,2,Multiplication
30,18,Multiplication
46,0,Multiplication
38,15,Multiplication
79,3,Multiplication
62,1,Multiplication
59,4,Multiplication
42,1,Multiplication
37,0,Multiplication
31,0,Multiplication
78,0,Multiplication
76,0,Multiplication
63,0,Multiplication
55,0,Multiplication
42,0,Multiplication
46,16,Multiplication
31,2,Multiplication
39,2,Multiplication
44,0,Multiplication
79,1,Multiplication
26,33,Multiplication
54,1,Multiplication
53,0,Multiplication
63,0,Multiplication
44,17,Multiplication
63,9,Multiplication
47,0,Multiplication
55,0,Multiplication
63,0,Multiplication
63,0,Multiplication
42,0,Multiplication
31,0,Multiplication
75,0,Multiplication
47,0,Multiplication
63,2,Multiplication
63,4,Multiplication
52,0,Multiplication
63,0,Multiplication
31,1,Multiplication
44,0,Multiplication
47,0,Multiplication
39,0,Multiplication
63,1,Multiplication
63,1,Multiplication
55,25,Multiplication
31,0,Multiplication
95,0,Multiplication
91,1,Multiplication
63,1,Multiplication
25,37,Multiplication
47,0,Multiplication
42,0,Multiplication
43,0,Multiplication
63,0,Multiplication
31,6,Multiplication
63,0,Multiplication
46,5,Multiplication
43,0,Multiplication
31,2,Multiplication
42,0,Multiplication
63,1,Multiplication
43,0,Multiplication
63,0,Multiplication
54,18,Multiplication
60,7,Multiplication
43,0,Multiplication
52,1,Multiplication
55,4,Multiplication
55,0,Multiplication
42,0,Multiplication
54,0,Multiplication
44,17,Multiplication
63,0,Multiplication
37,0,Multiplication
62,1,Multiplication
44,0,Multiplication
63,0,Multiplication
79,0,Multiplication
44,14,Multiplication
60,1,Multiplication
63,0,Multiplication
42,13,Multiplication
95,0,Multiplication
43,0,Multiplication
43,0,Multiplication
55,22,Multiplication
29,7,Multiplication
54,7,Multiplication
63,0,Multiplication
61,1,Multiplication
78,0,Multiplication
31,5,Multiplication
31,0,Multiplication
31,0,Multiplication
78,0,Multiplication
28,0,Multiplication
55,0,Multiplication
95,0,Multiplication
27,17,Multiplication
63,1,Multiplication
53,0,Multiplication
43,12,Multiplication
47,8,Multiplication
45,0,Multiplication
79,0,Multiplication
61,1,Multiplication
37,0,Multiplication
30,0,Multiplication
53,0,Multiplication
78,0,Multiplication
60,0,Multiplication
39,2,Multiplication
47,19,Multiplication
29,0,Multiplication
28,0,Multiplication
31,0,Multiplication
41,0,Multiplication
27,0,Multiplication
111,0,Multiplication
63,1,Multiplication
60,0,Multiplication
28,17,Multiplication
39,12,Multiplication
79,1,Multiplication
95,0,Multiplication
76,0,Multiplication
31,0,Multiplication
87,3,Multiplication
61,1,Multiplication
31,11,Multiplication
77,2,Multiplication
27,0,Multiplication
26,0,Multiplication
31,0,Multiplication
79,0,Multiplication
46,19,Multiplication
76,5,Multiplication
25,0,Multiplication
59,2,Multiplication
61,16,Multiplication
44,0,Multiplication
55,0,Multiplication
43,0,Multiplication
79,2,Multiplication
31,0,Multiplication
31,0,Multiplication
55,25,Multiplication
63,0,Multiplication
39,7,Multiplication
63,6,Multiplication
42,9,Multiplication
75,2,Multiplication
28,0,Multiplication
63,0,Multiplication
78,0,Multiplication
46,15,Multiplication
79,1,Multiplication
47,7,Multiplication
42,0,Multiplication
47,0,Multiplication
63,3,Multiplication
63,0,Multiplication
55,2,Multiplication
55,6,Multiplication
47,20,Multiplication
47,21,Multiplication
42,1,Multiplication
63,0,Multiplication
63,0,Multiplication
79,1,Multiplication
55,0,Multiplication
79,0,Multiplication
63,0,Multiplication
31,0,Multiplication
60,0,Multiplication
28,4,Multiplication
47,18,Multiplication
29,0,Multiplication
42,0,Multiplication
43,13,Multiplication
22,0,Multiplication
43,5,Multiplication
47,0,Multiplication
55,2,Multiplication
55,0,Multiplication
63,3,Multiplication
62,0,Multiplication
42,15,Multiplication
63,0,Multiplication
58,27,Multiplication
47,0,Multiplication
63,3,Multiplication
39,3,Multiplication
41,9,Multiplication
47,0,Multiplication
77,1,Multiplication
28,51,Multiplication
31,18,Multiplication
26,0,Multiplication
63,1,Multiplication
61,2,Multiplication
59,5,Multiplication
41,0,Multiplication
54,1,Multiplication
43,0,Multiplication
55,1,Multiplication
47,0,Multiplication
26,0,Multiplication
55,0,Multiplication
55,0,Multiplication
74,0,Multiplication
95,0,Multiplication
43,0,Multiplication
60,0,Multiplication
63,4,Multiplication
151,1,Multiplication
55,1,Multiplication
26,1,Multiplication
55,0,Multiplication
51,0,Multiplication
77,0,Multiplication
62,2,Multiplication
59,6,Multiplication
63,0,Multiplication
79,4,Multiplication
63,0,Multiplication
44,0,Multiplication
54,7,Multiplication
79,4,Multiplication
87,0,Multiplication
37,3,Multiplication
39,1,Multiplication
42,0,Multiplication
54,0,Multiplication
42,0,Multiplication
52,1,Multiplication
111,0,Multiplication
47,0,Multiplication
61,0,Multiplication
59,1,Multiplication
31,4,Multiplication
95,3,Multiplication
46,0,Multiplication
45,0,Multiplication
55,0,Multiplication
79,1,Multiplication
39,7,Multiplication
63,6,Multiplication
95,3,Multiplication
47,0,Multiplication
63,0,Multiplication
31,6,Multiplication
31,0,Multiplication
55,4,Multiplication
95,2,Multiplication
47,0,Multiplication
31,6,Multiplication
39,1,Multiplication
79,3,Multiplication
38,0,Multiplication
30,4,Multiplication
55,0,Multiplication
45,0,Multiplication
47,0,Multiplication
25,0,Multiplication
78,4,Multiplication
39,0,Multiplication
63,0,Multiplication
27,17,Multiplication
31,6,Multiplication
31,5,Multiplication
43,2,Multiplication
47,22,Multiplication
55,3,Multiplication
75,3,Multiplication
54,19,Multiplication
111,0,Multiplication
28,0,Multiplication
91,2,Multiplication
42,11,Multiplication
31,8,Multiplication
58,2,Multiplication
38,7,Multiplication
58,1,Multiplication
38,0,Multiplication
19,0,Multiplication
23,0,Multiplication
95,0,Multiplication
31,1,Multiplication
55,0,Multiplication
95,0,Multiplication
44,4,Multiplication
63,4,Multiplication
95,22,Multiplication
47,10,Multiplication
45,0,Multiplication
87,1,Multiplication
91,0,Multiplication
87,4,Multiplication
39,8,Multiplication
42,0,Multiplication
55,0,Multiplication
63,0,Multiplication
63,0,Multiplication
58,1,Multiplication
55,0,Multiplication
79,4,Multiplication
31,0,Multiplication
95,3,Multiplication
43,0,Multiplication
63,0,Multiplication
31,0,Multiplication
45,0,Multiplication
21,0,Multiplication
47,0,Multiplication
52,0,Multiplication
55,0,Multiplication
31,0,Multiplication
55,0,Multiplication
87,1,Multiplication
54,25,Multiplication
31,0,Multiplication
46,10,Multiplication
47,0,Multiplication
55,0,Multiplication
63,0,Multiplication
75,0,Multiplication
39,0,Multiplication
61,0,Multiplication
62,0,Multiplication
43,15,Multiplication
43,0,Multiplication
63,0,Multiplication
79,0,Multiplication
63,0,Multiplication
63,0,Multiplication
55,0,Multiplication
39,16,Multiplication
53,0,Multiplication
54,0,Multiplication
63,0,Multiplication
60,7,Multiplication
55,19,Multiplication
77,0,Multiplication
42,0,Multiplication
47,0,Multiplication
45,0,Multiplication
52,0,Multiplication
42,11,Multiplication
42,5,Multiplication
43,0,Multiplication
47,0,Multiplication
47,0,Multiplication
43,4,Multiplication
30,0,Multiplication
27,0,Multiplication
31,0,Multiplication
78,1,Multiplication
38,0,Multiplication
29,17,Multiplication
63,4,Multiplication
43,0,Multiplication
87,0,Multiplication
93,1,Multiplication
39,0,Multiplication
23,29,Multiplication
53,0,Multiplication
31,0,Multiplication
91,3,Multiplication
31,0,Multiplication
79,0,Multiplication
23,0,Multiplication
26,0,Multiplication
13,0,Multiplication
47,8,Multiplication
30,1,Multiplication
78,2,Multiplication
63,0,Multiplication
79,4,Multiplication
111,0,Multiplication
42,0,Multiplication
53,0,Multiplication
30,6,Multiplication
79,3,Multiplication
63,3,Multiplication
52,0,Multiplication
30,5,Multiplication
63,1,Multiplication
39,0,Multiplication
63,0,Multiplication
37,2,Multiplication
54,7,Multiplication
39,4,Multiplication
55,0,Multiplication
31,5,Multiplication
62,0,Multiplication
63,1,Multiplication
39,0,Multiplication
78,0,Multiplication
63,1,Multiplication
63,0,Multiplication
31,1,Multiplication
62,1,Multiplication
59,0,Multiplication
39,0,Multiplication
55,0,Multiplication
63,1,Multiplication
93,0,Multiplication
63,0,Multiplication
55,0,Multiplication
31,1,Multiplication
63,0,Multiplication
30,3,Multiplication
39,0,Multiplication
55,0,Multiplication
42,0,Multiplication
95,2,Multiplication
29,0,Multiplication
111,0,Multiplication
63,1,Multiplication
46,16,Multiplication
61,3,Multiplication
63,0,Multiplication
47,0,Multiplication
55,15,Multiplication
29,2,Multiplication
43,0,Multiplication
46,17,Multiplication
39,0,Multiplication
63,0,Multiplication
63,0,Multiplication
63,2,Multiplication
79,3,Multiplication
95,0,Multiplication
55,2,Multiplication
63,6,Multiplication
37,7,Multiplication
29,5,Multiplication
31,0,Multiplication
39,11,Multiplication
43,0,Multiplication
31,19,Multiplication
47,0,Multiplication
46,19,Multiplication
30,0,Multiplication
79,3,Multiplication
54,0,Multiplication
30,0,Multiplication
62,2,Multiplication
63,0,Multiplication
63,2,Multiplication
28,4,Multiplication
63,0,Multiplication
55,14,Multiplication
37,3,Multiplication
47,0,Multiplication
39,0,Multiplication
63,0,Multiplication
31,0,Multiplication
55,1,Multiplication
30,0,Multiplication
92,0,Multiplication
75,0,Multiplication
51,0,Multiplication
47,14,Multiplication
45,18,Multiplication
31,0,Multiplication
63,2,Multiplication
79,0,Multiplication
39,0,Multiplication
111,0,Multiplication
63,0,Multiplication
31,3,Multiplication
45,13,Multiplication
43,4,Multiplication
63,4,Multiplication
42,15,Multiplication
43,0,Multiplication
63,0,Multiplication
47,2,Multiplication
53,0,Multiplication
45,3,Multiplication
30,4,Multiplication
63,6,Multiplication
55,9,Multiplication
44,16,Multiplication
55,22,Multiplication
52,8,Multiplication
39,0,Multiplication
55,0,Multiplication
39,2,Multiplication
39,7,Multiplication
15,0,Multiplication
37,0,Multiplication
47,0,Multiplication
55,22,Multiplication
37,1,Multiplication
58,2,Multiplication
75,1,Multiplication
63,4,Multiplication
46,0,Multiplication
53,5,Multiplication
31,5,Multiplication
46,0,Multiplication
28,0,Multiplication
39,0,Multiplication
63,0,Multiplication
44,0,Multiplication
62,1,Multiplication
77,0,Multiplication
27,17,Multiplication
31,18,Multiplication
47,25,Multiplication
47,24,Multiplication
42,0,Multiplication
87,4,Multiplication
55,0,Multiplication
79,3,Multiplication
55,0,Multiplication
31,0,Multiplication
58,1,Multiplication
47,0,Multiplication
31,0,Multiplication
28,0,Multiplication
75,0,Multiplication
42,0,Meditation
46,21,Meditation
60,25,Meditation
95,0,Meditation
55,13,Meditation
61,0,Meditation
63,0,Meditation
46,0,Meditation
95,4,Meditation
95,0,Meditation
60,0,Meditation
54,0,Meditation
38,6,Meditation
31,0,Meditation
111,0,Meditation
95,1,Meditation
63,1,Meditation
41,1,Meditation
39,7,Meditation
42,5,Meditation
75,0,Meditation
31,0,Meditation
79,0,Meditation
31,18,Meditation
41,0,Meditation
63,32,Meditation
75,5,Meditation
63,0,Meditation
31,3,Meditation
63,2,Meditation
79,1,Meditation
44,0,Meditation
31,4,Meditation
63,3,Meditation
47,0,Meditation
31,0,Meditation
62,4,Meditation
59,22,Meditation
58,1,Meditation
39,3,Meditation
63,0,Meditation
47,0,Meditation
63,5,Meditation
75,0,Meditation
46,20,Meditation
54,0,Meditation
63,1,Meditation
27,0,Meditation
31,18,Meditation
95,1,Meditation
31,8,Meditation
77,0,Meditation
42,0,Meditation
39,6,Meditation
23,1,Meditation
29,0,Meditation
39,0,Meditation
62,2,Meditation
59,0,Meditation
59,0,Meditation
75,0,Meditation
37,0,Meditation
63,0,Meditation
63,0,Meditation
58,30,Meditation
43,0,Meditation
43,18,Meditation
45,0,Meditation
63,1,Meditation
75,0,Meditation
87,0,Meditation
39,0,Meditation
55,0,Meditation
63,1,Meditation
47,0,Meditation
55,1,Meditation
29,0,Meditation
31,2,Meditation
52,0,Meditation
62,3,Meditation
31,5,Meditation
63,2,Meditation
47,15,Meditation
61,2,Meditation
55,0,Meditation
31,3,Meditation
63,0,Meditation
26,1,Meditation
55,0,Meditation
39,6,Meditation
39,1,Meditation
47,22,Meditation
47,3,Meditation
55,6,Meditation
58,0,Meditation
79,4,Meditation
39,9,Meditation
111,1,Meditation
44,0,Meditation
46,2,Meditation
61,0,Meditation
79,0,Meditation
47,0,Meditation
111,1,Meditation
63,0,Meditation
111,4,Meditation
77,0,Meditation
47,25,Meditation
95,3,Meditation
45,13,Meditation
119,0,Meditation
95,1,Meditation
47,0,Meditation
59,1,Meditation
58,1,Meditation
44,0,Meditation
47,0,Meditation
38,0,Meditation
37,0,Meditation
30,0,Meditation
46,0,Meditation
79,1,Meditation
43,0,Meditation
31,0,Meditation
45,0,Meditation
25,0,Meditation
95,1,Meditation
62,1,Meditation
63,3,Meditation
27,2,Meditation
63,0,Meditation
87,4,Meditation
44,0,Meditation
63,1,Meditation
39,0,Meditation
39,0,Meditation
39,16,Meditation
46,14,Meditation
63,9,Meditation
54,0,Meditation
39,1,Meditation
31,0,Meditation
79,1,Meditation
28,5,Meditation
47,0,Meditation
58,1,Meditation
31,2,Meditation
63,0,Meditation
79,0,Meditation
95,0,Meditation
30,19,Meditation
31,3,Meditation
63,0,Meditation
39,0,Meditation
63,0,Meditation
63,0,Meditation
42,0,Meditation
41,0,Meditation
43,11,Meditation
87,2,Meditation
39,0,Meditation
63,0,Meditation
42,2,Meditation
37,1,Meditation
42,3,Meditation
31,5,Meditation
47,0,Meditation
63,0,Meditation
47,0,Meditation
61,7,Meditation
63,0,Meditation
44,17,Meditation
29,1,Meditation
31,20,Meditation
63,1,Meditation
45,0,Meditation
58,0,Meditation
63,1,Meditation
29,18,Meditation
63,0,Meditation
126,0,Meditation
119,0,Meditation
94,24,Meditation
63,3,Meditation
58,1,Meditation
63,2,Meditation
31,0,Meditation
54,0,Meditation
63,0,Meditation
127,1,Meditation
127,1,Meditation
63,4,Meditation
87,0,Meditation
58,8,Meditation
55,14,Meditation
79,0,Meditation
43,10,Meditation
111,1,Meditation
27,2,Meditation
39,0,Meditation
63,0,Meditation
28,18,Meditation
52,4,Meditation
54,0,Meditation
59,0,Meditation
39,0,Meditation
63,5,Meditation
39,4,Meditation
45,0,Meditation
26,0,Meditation
37,0,Meditation
37,0,Meditation
44,7,Meditation
61,0,Meditation
46,0,Meditation
94,0,Meditation
