A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,accuracy,feedback1,feedback2
5.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
0.02969,0.006467,0.005531,0.001523,0.005501,0.001945,0.005635,0.001808,0.03695,0.01611,0.009488,0.002366,0.007378,0.001861,0.009107,0.003077,junk,hundred,one,one
8.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,junk,hundred,one,one
6.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,junk,hundred,one,one
9.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,junk,hundred,one,one
9.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,junk,hundred,one,one
0.02933,0.006235,0.005704,0.001597,0.005315,0.00186,0.005816,0.001891,0.03644,0.01612,0.009635,0.002383,0.006771,0.001809,0.008938,0.003102,junk,hundred,one,one
7.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
9.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
0.02999,0.006238,0.005379,0.001518,0.005519,0.001868,0.005503,0.001813,0.03639,0.01612,0.009396,0.002307,0.00716,0.001831,0.009013,0.003016,junk,hundred,one,one
9.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
9.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,junk,hundred,one,one
9.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,junk,hundred,one,one
9.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
0.02839,0.006281,0.005505,0.001515,0.00525,0.001876,0.005654,0.001776,0.03682,0.01611,0.009521,0.002411,0.007273,0.001879,0.00906,0.003121,junk,hundred,one,one
3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,junk,hundred,one,one
5.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,junk,hundred,one,one
0.02972,0.006194,0.005556,0.001611,0.005344,0.001867,0.005703,0.001912,0.03614,0.01608,0.009499,0.002345,0.006626,0.00179,0.008835,0.003047,junk,hundred,one,one
3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,junk,hundred,one,one
9.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
7.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,junk,hundred,one,one
0.02994,0.006392,0.005477,0.001523,0.005578,0.001939,0.005603,0.001819,0.0367,0.01612,0.009397,0.002401,0.007472,0.001952,0.009217,0.003077,junk,hundred,one,one
8.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,junk,hundred,one,one
2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,junk,hundred,one,one
3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,junk,hundred,one,one
0.02933,0.006301,0.005769,0.001615,0.005362,0.001912,0.005901,0.001907,0.03636,0.01612,0.009528,0.002455,0.006977,0.001877,0.008989,0.003128,junk,hundred,one,one
1.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
7.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,junk,hundred,one,one
2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
0.03084,0.00632,0.005601,0.001607,0.00562,0.001922,0.00574,0.00191,0.03593,0.01607,0.009388,0.00234,0.006873,0.001877,0.008931,0.003027,junk,hundred,one,one
10.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,junk,hundred,one,one
1.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,junk,hundred,one,one
2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,junk,hundred,one,one
0.02952,0.006446,0.005608,0.001551,0.00546,0.001959,0.005739,0.001829,0.03629,0.01608,0.009342,0.002447,0.007195,0.001925,0.008969,0.003114,junk,hundred,one,one
5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,junk,hundred,one,one
7.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,junk,hundred,one,one
3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
0.02875,0.00602,0.005522,0.001575,0.005189,0.001828,0.005677,0.001866,0.03546,0.01604,0.009397,0.002404,0.006613,0.001835,0.008811,0.003077,junk,hundred,one,one
6.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,junk,hundred,one,one
2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,junk,hundred,one,one
0.02924,0.006196,0.005269,0.001502,0.005436,0.001877,0.005422,0.001791,0.03621,0.01612,0.009362,0.002437,0.007334,0.00199,0.009107,0.003103,junk,hundred,one,one
9.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,junk,hundred,one,one
4.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,junk,hundred,one,one
1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,junk,hundred,one,one
0.0275,0.006099,0.005393,0.001489,0.00502,0.001812,0.005527,0.001752,0.03589,0.01607,0.009499,0.002503,0.006815,0.001901,0.008851,0.003158,junk,hundred,one,one
3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,junk,hundred,one,one
6.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,junk,hundred,one,one
10.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,junk,hundred,one,one
0.0269,0.005737,0.004998,0.001436,0.004942,0.001688,0.005135,0.001717,0.03558,0.01614,0.009543,0.002419,0.006938,0.001924,0.009071,0.003117,junk,hundred,one,one
5.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,junk,hundred,one,one
7.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,junk,hundred,one,one
3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,junk,hundred,one,one
0.02741,0.006241,0.005094,0.00144,0.005129,0.001838,0.005269,0.001707,0.03657,0.01625,0.0096,0.002542,0.007522,0.002037,0.009257,0.003209,junk,hundred,one,one
3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,junk,hundred,one,one
10.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,junk,hundred,one,one
7.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
0.02658,0.005888,0.005215,0.001459,0.004825,0.001696,0.005347,0.00172,0.03608,0.01619,0.009737,0.002563,0.006823,0.001934,0.009035,0.003206,junk,hundred,one,one
2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,junk,hundred,one,one
2.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,junk,hundred,one,one
7.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,junk,hundred,one,one
0.02602,0.005886,0.004664,0.001385,0.004876,0.001679,0.004862,0.001641,0.03684,0.01637,0.009721,0.002548,0.007589,0.002104,0.009475,0.003208,junk,hundred,one,one
2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,junk,hundred,one,one
5.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,junk,hundred,one,one
9.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,junk,hundred,one,one
0.02524,0.006013,0.004909,0.001357,0.004652,0.001702,0.00503,0.001597,0.03735,0.01643,0.009885,0.002659,0.007276,0.002044,0.009229,0.003298,junk,hundred,one,one
6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,junk,hundred,one,one
8.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,junk,hundred,one,one
9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,junk,hundred,one,one
0.02587,0.00586,0.004902,0.001467,0.00476,0.001673,0.005096,0.001726,0.03721,0.01649,0.01025,0.002635,0.007436,0.002066,0.009704,0.003297,junk,hundred,one,one
2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,junk,hundred,one,one
7.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,junk,hundred,one,one
7.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,junk,hundred,one,one
0.02801,0.006364,0.005096,0.001455,0.005184,0.00183,0.005238,0.001706,0.03824,0.01661,0.01037,0.002752,0.007927,0.002181,0.009829,0.003404,junk,hundred,one,one
1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,junk,hundred,one,one
3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
5.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
7.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
0.02623,0.006104,0.00518,0.001494,0.00481,0.001765,0.005324,0.001742,0.03765,0.01654,0.01061,0.00276,0.007672,0.002105,0.009915,0.003417,junk,hundred,one,one
7.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,junk,hundred,one,one
6.0,5.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,junk,hundred,one,one
0.02801,0.006104,0.005076,0.001529,0.005185,0.001788,0.005295,0.001786,0.03919,0.01679,0.01132,0.002899,0.008683,0.002336,0.01085,0.003591,junk,hundred,one,one
7.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,junk,hundred,one,one
2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
6.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,junk,hundred,one,one
10.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,junk,hundred,one,one
0.02754,0.006315,0.005172,0.001468,0.005079,0.001842,0.005302,0.001715,0.0393,0.01683,0.01123,0.002964,0.008509,0.002278,0.01052,0.003616,junk,hundred,one,one
10.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,junk,hundred,one,one
9.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,junk,hundred,one,one
0.02694,0.006114,0.005238,0.001567,0.005043,0.001766,0.005476,0.001808,0.03842,0.01687,0.01087,0.0029,0.008359,0.002305,0.0105,0.003559,junk,hundred,one,one
7.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,junk,hundred,one,one
1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
5.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,junk,hundred,one,one
3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
0.02739,0.006143,0.004885,0.00143,0.005022,0.001765,0.005071,0.001677,0.03753,0.01675,0.009909,0.002733,0.007415,0.002194,0.009408,0.003349,junk,hundred,one,one
4.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,junk,hundred,one,one
7.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,junk,hundred,one,one
0.02352,0.005659,0.004655,0.001303,0.004389,0.001601,0.004795,0.001528,0.03607,0.01653,0.009441,0.00262,0.007139,0.00207,0.009073,0.003258,junk,hundred,one,one
10.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,junk,hundred,one,one
5.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,junk,hundred,one,one
4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,junk,hundred,one,one
4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,junk,hundred,one,one
0.02364,0.005427,0.004405,0.001318,0.004336,0.001522,0.004608,0.001558,0.0355,0.01661,0.009251,0.002575,0.006737,0.002069,0.00884,0.003195,junk,hundred,one,one
5.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,junk,hundred,one,one
9.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,junk,hundred,one,one
0.02426,0.005778,0.004482,0.001274,0.004542,0.001644,0.004636,0.001504,0.0353,0.01652,0.008993,0.002509,0.006923,0.002047,0.008688,0.00314,junk,hundred,one,one
5.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,junk,hundred,one,one
1.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,junk,hundred,one,one
3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,junk,hundred,one,one
9.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,junk,hundred,one,one
0.02252,0.005276,0.004494,0.001263,0.004153,0.001477,0.004667,0.001481,0.03512,0.01655,0.009189,0.002573,0.006716,0.002039,0.008829,0.003198,junk,hundred,one,one
8.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,junk,hundred,one,one
6.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,junk,hundred,one,one
10.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,junk,hundred,one,one
0.02144,0.005106,0.003872,0.00113,0.004022,0.0014,0.00407,0.001362,0.03552,0.01662,0.0093,0.002527,0.006946,0.002085,0.008945,0.003184,junk,hundred,one,one
3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,junk,hundred,one,one
2.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,junk,hundred,one,one
5.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,junk,hundred,one,one
0.02141,0.00537,0.004194,0.001167,0.004041,0.001498,0.004369,0.001384,0.0358,0.01669,0.009328,0.002621,0.007113,0.002108,0.008952,0.003252,junk,hundred,one,one
6.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,junk,hundred,one,one
2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,junk,hundred,one,one
0.0224,0.005254,0.00432,0.00127,0.004142,0.001459,0.004512,0.001506,0.03513,0.01673,0.00931,0.002539,0.006697,0.002029,0.00885,0.003192,junk,hundred,one,one
1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,junk,hundred,one,one
9.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,junk,hundred,one,one
8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,junk,hundred,one,one
6.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
0.02215,0.005372,0.004019,0.001137,0.00418,0.001487,0.004185,0.001368,0.03568,0.01679,0.008949,0.002533,0.006971,0.002106,0.008679,0.003163,junk,hundred,one,one
1.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,junk,hundred,one,one
8.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,junk,hundred,one,one
1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,junk,hundred,one,one
0.02135,0.00528,0.0043,0.001204,0.00393,0.001463,0.004448,0.001423,0.03513,0.01673,0.008993,0.002524,0.006474,0.001985,0.00851,0.003148,junk,hundred,one,one
1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,junk,hundred,one,one
5.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,junk,hundred,one,one
3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,junk,hundred,one,one
0.02261,0.005391,0.004155,0.00124,0.004224,0.001478,0.004351,0.001483,0.03601,0.0169,0.009258,0.002526,0.006942,0.002119,0.008942,0.003188,junk,hundred,one,one
3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,junk,hundred,one,one
3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,junk,hundred,one,one
0.02334,0.005812,0.004427,0.001236,0.004337,0.001611,0.004544,0.001476,0.03611,0.0168,0.009235,0.002556,0.006865,0.002045,0.008733,0.003194,junk,hundred,one,one
4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,junk,hundred,one,one
10.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,junk,hundred,one,one
8.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,junk,hundred,one,one
2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,junk,hundred,one,one
0.02306,0.005528,0.004558,0.001327,0.004275,0.001526,0.004737,0.001569,0.03606,0.01684,0.009528,0.002597,0.006961,0.002098,0.009077,0.00326,junk,hundred,one,one
5.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,junk,hundred,one,one
5.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,junk,hundred,one,one
2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,junk,hundred,one,one
0.02447,0.005767,0.004361,0.001259,0.00446,0.001595,0.004496,0.001517,0.03587,0.01681,0.009235,0.002491,0.006526,0.002002,0.00858,0.003153,junk,hundred,one,one
1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,junk,hundred,one,one
10.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,junk,hundred,one,one
1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,junk,hundred,one,one
0.02265,0.005678,0.004505,0.001273,0.004277,0.001574,0.004687,0.0015,0.036,0.01682,0.00939,0.002576,0.00715,0.002088,0.009011,0.00324,junk,hundred,one,one
3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,junk,hundred,one,one
2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,junk,hundred,one,one
9.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,junk,hundred,one,one
0.02392,0.005518,0.004436,0.001306,0.004324,0.001528,0.004608,0.001564,0.03549,0.01682,0.009243,0.002487,0.0064,0.001987,0.008621,0.003147,junk,hundred,one,one
9.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,junk,hundred,one,one
1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,junk,hundred,one,one
8.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,junk,hundred,one,one
4.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,junk,hundred,one,one
0.02285,0.00561,0.004234,0.001179,0.004318,0.001554,0.004386,0.001417,0.03585,0.01679,0.009219,0.002507,0.007131,0.002091,0.008889,0.003171,junk,hundred,one,one
10.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,junk,hundred,one,one
7.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,junk,hundred,one,one
0.02262,0.005552,0.004537,0.001285,0.00414,0.001531,0.004672,0.001536,0.03539,0.01678,0.009365,0.00251,0.006391,0.00198,0.008629,0.003203,junk,hundred,one,one
5.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,junk,hundred,one,one
9.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,junk,hundred,one,one
8.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,junk,hundred,one,one
6.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,junk,hundred,one,one
0.02454,0.005698,0.004427,0.00129,0.004572,0.001588,0.0046,0.001541,0.03541,0.01672,0.009284,0.002432,0.006891,0.002046,0.008834,0.003142,junk,hundred,one,one
6.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,junk,hundred,one,one
4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,junk,hundred,one,one
0.0236,0.005853,0.004602,0.001267,0.004345,0.001629,0.004721,0.00151,0.03529,0.01672,0.009146,0.002484,0.006464,0.001962,0.008445,0.003167,junk,hundred,one,one
10.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,junk,hundred,one,one
10.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,junk,hundred,one,one
2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,junk,hundred,one,one
8.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,junk,hundred,one,one
